gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.361138502114653086e-02,-4.608822029018237731e-02,8.967970927482760146e-02
-3.370651889891074227e-02,1.586010810319245842e-03,-2.946564445897172785e-02
5.705405966554193131e-02,-3.959800966298321345e-02,-5.400436880769678843e-02
8.153099824066550871e-02,-6.658261309664834093e-02,2.993327255311923826e-02
-9.087942700331003154e-03,4.206306153393563410e-03,1.244811010351088744e-02
-5.686995621479500745e-02,-1.011467720875279704e-02,-6.781010868099980604e-02
1.043352572825363839e-01,-1.905246579268914109e-02,-1.432345624467907391e-02
-1.884788981588083473e-02,-2.163439908955495233e-02,-2.158527220001554836e-02
7.204434289201699926e-02,8.715494959866426639e-03,6.356016163595402772e-03
-4.700620906853576753e-02,-1.013550925201241737e-01,1.792982335105391392e-03
-1.785211998284712970e-02,1.923614107888222541e-02,-2.174325053280025052e-02
7.648761668284061177e-02,2.265759197297207220e-03,-3.785377945047324610e-02
-2.541543823119057910e-02,3.577276905583513800e-02,-1.203698588676065800e-03
-1.230236578398915051e-02,-1.178359865311970518e-02,-2.460420964989386977e-02
3.797280429319527251e-02,-1.970223463015683893e-02,-4.873641889915332134e-03
-1.070970394068325449e-02,1.969971164238216652e-02,-3.533660120105356489e-02
6.863895612247369882e-02,1.039756930616582246e-02,8.092887389854802604e-02
-3.539936026848943679e-02,-1.616798911307333261e-02,3.953536768032769877e-03
2.468889937372512229e-03,6.110710139080845898e-02,6.207223543121674625e-02
3.555403527282680054e-02,-1.170696494908142621e-01,5.784887608081436261e-02
-4.966110856234767085e-02,-3.744354241713099274e-03,-3.967281766492190831e-02
2.009455802130269073e-02,3.466792252786568551e-02,5.142980689820308982e-02
-1.730732879248736422e-02,-1.116318618854756847e-02,3.515407961885394506e-02
-7.019737806158610205e-02,5.382831600201079189e-03,-4.728336962486858613e-02
-3.170757010691027666e-02,-8.728228517489186600e-02,5.789251782786407341e-02
-1.012022827625823004e-02,3.608254418541229774e-02,7.070234825626887064e-03
9.401906372671240894e-03,-6.067805793775123829e-02,-6.277644528150876091e-02
4.546414062653018895e-02,-1.368629104132855663e-02,2.471642283269219476e-02
4.590648110169835011e-02,8.726731664386689485e-03,-1.522579525887241166e-02
3.439790527375895940e-02,3.768439746482880881e-02,-1.175286405195261584e-02
-3.708568847708888522e-03,5.394694541348851735e-02,3.363624849306523501e-02
-4.155930039082426919e-02,-6.036169633332712225e-02,-8.844593685766624636e-02
3.534963077845301727e-02,8.978186141857776026e-02,1.314404598856997591e-02
1.017461750815798135e-02,-3.022284859655430603e-02,-5.510311932727857825e-02
2.229105479537206447e-02,4.865392672459545320e-02,-2.696827398386015748e-02
-1.120579528156666754e-01,2.801530422206642470e-03,6.072139132605731786e-03
2.053346239179939386e-02,-5.503912806272795444e-02,5.711034938865607730e-02
3.832290344343378119e-02,-3.804123560056815734e-02,-5.136754505015143218e-02
-5.122457620990638477e-02,-6.774855275722380110e-02,5.404109686472201822e-03
5.793506265797548904e-02,-3.540065337534676476e-02,-8.192766742555615544e-02
1.487913797643760326e-02,-1.468940328203586533e-02,4.352426848151600552e-03
2.098186973465427860e-02,3.211331280658481779e-02,-5.050738561022725948e-02
5.238661648262130099e-02,3.871391400769513824e-02,-1.838581641824780372e-02
6.136862797579841627e-02,-6.062257452437092714e-03,2.821517846228204993e-02
5.257972644778059583e-03,1.179940510232162232e-02,-1.648149370662055357e-02
2.806542803538619388e-02,-3.752162607746233058e-02,4.350222986035229972e-02
-1.020594239155789840e-01,-1.106913079190338135e-02,6.247859077647741760e-02
6.402997528497092472e-02,4.670751520048974093e-02,9.108713187910021797e-03
-2.899138058114935496e-03,-2.566213141594308675e-02,4.415183982666916890e-02
1.026480865988969957e-03,-1.133110843421644524e-02,-6.229209344910949242e-02
1.440839102773413920e-02,-6.035562885214638962e-02,-5.794932349794979648e-02
8.169105541314013869e-03,3.121487169077559118e-02,3.290921134221332089e-02
1.231801697762644789e-02,-1.229865515115120302e-02,6.099973077576003461e-02
2.989658247579073808e-02,1.278051851977267742e-02,-9.808881663409367568e-02
-2.109761810951802166e-02,-3.165480148996991511e-02,-1.059443296194463417e-02
1.559154053420306035e-03,7.496639778577791902e-02,7.286751048117624807e-02
1.603750678428355822e-02,1.785535629222379482e-03,-1.842886189278125295e-02
-6.445951652442230562e-02,-5.351802774092045793e-03,-2.509411844237299447e-02
-2.445907732098541454e-02,-5.777072557939746771e-03,-4.007578027485307615e-02
5.275874040598636100e-02,5.925448929297208456e-02,1.959661081381637235e-02
1.509197972046802914e-02,1.495712650354422656e-02,2.310669714702950905e-02
1.505038931138306425e-02,-8.289592760249252235e-02,-7.782161143992402663e-02
8.831789020337282858e-02,-3.332531349951094873e-02,-1.005041003902117092e-01
-1.137447482120749163e-02,1.953262207988276655e-02,-3.881387029961925333e-02
-4.792079332861502337e-04,-2.820528237012672260e-02,3.133226987409533371e-02
-3.129889742422213572e-02,6.450093638163732768e-02,-2.573872804293131280e-03
-4.930090644061292833e-03,1.366090142134184122e-02,-3.708921521555590822e-02
1.645845753951008864e-02,-4.570600772721578053e-02,6.148027577047494342e-04
2.340770967513190401e-02,3.759946925728414185e-02,2.861678777665854767e-02
-4.109659042327369616e-02,5.166118064715590624e-02,4.790124800067335070e-02
3.956545159137898893e-02,-1.265034223237468114e-01,-7.061736147591103629e-02
-2.310678343283848260e-02,-2.116993728340504574e-02,-4.380769918523343825e-02
7.957756349507781948e-03,-9.205485805994402526e-04,-3.461598708799649288e-02
6.018984048803211612e-02,-5.410579911653380820e-03,2.305010747571944671e-02
3.476023409438046274e-02,-4.389688983630808672e-02,-2.000669557549900057e-02
5.224412172784596159e-02,6.403510677987220290e-02,-3.361659153493733870e-02
-3.773845290948283498e-02,3.968573537635199100e-02,2.046734826613764665e-04
3.801887295147172996e-02,4.733946459124931810e-02,2.680315803673934821e-02
-6.468065933372163512e-02,-2.738181096220302854e-02,4.469923933356742584e-04
-7.232565112884123404e-02,-2.730940323599825859e-02,1.901654671432869217e-02
2.725576185299696461e-02,4.487369450959387274e-02,-2.647083707649293752e-02
3.348897295952884406e-02,-3.490276137052755051e-02,1.464087282688903043e-02
-7.093386948066558555e-03,8.511944091917213878e-03,4.252138934746729076e-02
-8.512422171818416483e-02,-2.576104781220280027e-02,-1.271397576749543241e-02
3.579744728293916128e-02,4.318663266026586539e-02,-4.572429760238453170e-03
-4.210122841986026904e-02,-1.306540245693169761e-02,-6.428333641342635907e-02
-3.033999150178684490e-02,-9.238352967005765415e-03,-5.820602198894318097e-02
1.795776680796641600e-02,-1.706973962334257938e-02,6.790060635828086555e-02
2.223744040159398964e-03,-8.221754494711608352e-02,-4.896197745993215167e-02
5.194248489140869569e-03,-6.863177652347496327e-02,-1.564238233344115644e-02
-3.128028561027854787e-02,-1.678880207933331273e-02,4.228818496985265601e-02
-4.937102218757418934e-03,5.952648234652301029e-02,3.540124814889729354e-02
-7.984900976950720652e-02,-1.539997883253198599e-02,4.754296026854534091e-02
-6.731857274479924325e-02,-4.415813457862067387e-02,-1.147152981080440809e-01
8.108214092782461968e-02,-4.821741037399445567e-02,3.707535806481896540e-02
-8.640188924991470606e-03,-4.628328788953058395e-03,5.117382717958429694e-02
-1.851353079469938642e-02,-5.021189381207551150e-02,-4.389388753521919484e-03
-1.449028283790947114e-02,-1.106937077876206897e-02,3.981377668503532224e-02
-4.887344493073309676e-02,-2.348937573779849228e-02,-1.951156547504113298e-02
-1.735170724926802382e-02,-4.026852426495061005e-02,1.002636047498350717e-02
2.434477460257088166e-02,-4.375589583760857576e-02,-3.701857723453036431e-02
-9.610040474016527667e-03,-1.534145647748571747e-02,-5.896227303247762730e-02
3.594590608914807056e-02,5.818270107022022880e-02,-3.309671859623154050e-02
4.648533621836811042e-02,2.460839137507235541e-02,4.278858261403676450e-02
1.267158980439742066e-02,1.889682554946880283e-02,3.925073127706327214e-02
-2.342686767698487146e-02,1.614221480839862430e-02,-1.003930596164225725e-03
-7.630888072188782290e-02,-2.167429770964268351e-02,-2.402020876722129467e-02
5.835904386036739472e-02,2.356888246027627476e-02,2.346964157385704811e-02
2.789351954786491866e-02,-9.939140030804713422e-02,-6.221943724269700382e-02
4.951062861138288279e-03,-5.865804266984820520e-02,-3.501296823556141607e-02
-1.415455359638107154e-02,-4.471543803769385123e-02,-3.074575945128404583e-02
1.598040912089818480e-02,-5.484284672792776714e-06,2.267111396434883658e-02
6.107773214292820836e-03,-6.524614486220617349e-02,-5.559357932266693891e-02
-5.706442374329059875e-02,-1.861690922454881797e-02,-3.916420178658965219e-04
-1.336893705040820670e-03,1.085179339906865680e-02,-1.073166343939904732e-01
-3.347770523944006149e-02,-2.419396722600664421e-02,5.175744493304317712e-02
-1.647915305252654894e-01,-5.704479591459317434e-02,4.212502599695142416e-03
-4.913861644191752295e-03,4.217095519100293177e-02,-2.405216719216840895e-02
1.842975274425352750e-02,7.077874639600868767e-02,-6.482499332577730533e-02
-1.932636008797000357e-02,-2.318023313807904620e-02,8.737296532313717709e-03
-6.374748594268503377e-02,-5.203631284557839326e-02,2.306766128078799674e-02
-5.646200601706700267e-02,-2.043993638417027428e-02,-1.379812884989780903e-03
-7.478258262579451365e-02,1.973977705912326880e-02,-1.482839164236796070e-02
-8.079096656942643534e-03,-1.012719531143032800e-02,3.792022742273817859e-02
-1.186921181614149223e-02,-4.506020905872086882e-03,4.771211880134683392e-02
-7.945477946607888697e-03,-1.543801068466631003e-02,-1.318292023011933276e-03
-7.340500799062785360e-03,5.025175068139591666e-02,3.929486238761230321e-02
1.379803448019962034e-02,3.757823496352944576e-02,-1.329585017409663610e-02
3.531878916176960786e-02,-6.021342743573654399e-02,-6.760248025552173523e-02
4.893849541482325760e-02,-4.117062372746321808e-02,-1.321566812011449876e-01
1.299204410256666331e-01,4.142349217912260489e-02,2.307353675986049263e-02
-4.361312606588593765e-02,-6.573302391030651226e-02,-7.777207012431899824e-02
6.349636268579228471e-02,1.633482107092762078e-04,6.240495248327342093e-02
-6.016692906366171573e-02,-5.944121756666714135e-02,-2.621394169626394335e-02
7.340592870099397864e-03,-3.698524564177988611e-02,2.545747333569077508e-02
-9.565523674073024216e-03,4.681311041512425247e-02,3.730489738185883974e-02
2.353181756202729104e-03,-3.516858628124244768e-02,9.422889772231589703e-03
-6.563958579189169140e-02,2.775124028514874830e-03,1.184244150930619660e-02
-4.994989833617582975e-02,2.963695412070986232e-02,-3.670395449746584327e-02
7.365180276980293206e-02,-2.400453557176466385e-02,3.977289385729693844e-02
4.022456356572935710e-02,4.807793598776379657e-02,2.234123815058985246e-02
-2.156336045710026406e-02,2.278425583560413081e-02,2.331128470932903110e-02
2.053875990925715239e-02,-3.392448334683949990e-02,-4.831985316574691214e-02
-5.407414065900086053e-02,5.048715694967287337e-02,-7.097844878824827002e-03
-4.189286474899556190e-02,-4.242236464614397573e-02,8.124671676439979007e-02
4.900863642807767179e-02,-3.652973098722208690e-04,2.550553883940721855e-02
1.868862892621852775e-02,1.189880760975417159e-03,7.392785551361993890e-02
-3.755062587941659924e-02,3.260913908677212647e-02,1.254283949892783488e-03
1.427194830569908715e-02,3.134739593271370500e-02,1.821289168461857552e-02
-2.541442497234480246e-03,-1.919731473185611742e-02,1.105029700763424279e-02
5.362941047672430128e-02,-5.439809953422311030e-03,-1.235996314267635288e-01
3.145771726476553204e-02,-8.041814972191946298e-03,-1.554032050855149241e-02
-1.212763649726070377e-02,-4.085610537659135899e-02,4.991946444948679867e-02
3.336127780451763475e-02,-7.077975417715359069e-03,-4.144758370176781712e-03
-2.340832769609981281e-02,1.190432045239414073e-02,-5.215066383727065547e-02
2.132293040757750335e-02,-2.338738421728663724e-02,6.578016324391997537e-03
-9.290978356568096314e-03,2.558452371455348373e-02,-4.363905450096219191e-02
2.330675943995396890e-02,6.869146462686422094e-02,9.111036696550896263e-03
-1.818608868628271294e-03,-1.745088060672683392e-02,2.943835495657910056e-02
-8.419078417155835894e-03,-1.784798198332629079e-02,-1.398425622164821240e-02
-2.194462893527888286e-02,-3.131418609903097866e-02,-9.372082596584650337e-05
-8.883821290940710838e-03,4.584739276414841191e-02,-5.548342292965860283e-03
2.229177182902334145e-02,-6.020499525695623133e-02,6.949190880343406040e-02
2.955055061260038196e-02,-1.370228189990909534e-02,7.390446154625519848e-02
5.190348489356184491e-04,-1.883240282672162327e-02,-6.081268117764534152e-03
3.536631162332730394e-02,2.146211001977044175e-02,-3.013400695509817553e-02
-2.601461160840666965e-03,9.535471579611708159e-02,-1.660287653613531922e-02
2.568120173679933060e-02,6.136095046519111224e-02,-9.183265160095885338e-02
-2.817861258055631354e-02,-6.463673141319983828e-02,-3.498789021454556253e-02
4.501527991282714553e-02,-2.898381426333561731e-02,-2.328142325252645708e-02
1.598707985519210589e-02,-4.647397604168432977e-02,3.501532850384259099e-02
-5.326632435937662946e-02,-1.087891698098318732e-01,1.640457906690657303e-02
1.315765838679794700e-02,-4.081656449875452342e-02,-4.246159067393573405e-02
-5.320979004253957589e-02,-1.072457431265587124e-01,5.526414739808111626e-02
2.496487052954579275e-02,7.754892764105202931e-03,4.770430574852082412e-02
-1.706939041832098748e-03,9.191072802670363986e-03,-2.119022834187541532e-02
7.339476519212853600e-02,6.921859016822032307e-02,1.147345480677239848e-01
-9.367358907335674584e-03,-2.503215716388980730e-02,-1.698471050719706915e-02
-2.512789014528549192e-02,-1.016064803664136901e-01,-8.393231520650976454e-03
3.788997712965811587e-02,5.540178580161578964e-02,-5.001793868731149728e-02
-1.504722393370972779e-02,8.189733371352583488e-03,3.325989694152635401e-02
-3.660642731046018922e-02,9.173043295949757925e-02,-2.698958780445852648e-02
1.494793377408811831e-02,-5.864269541193196239e-03,8.985454484013212506e-02
3.148702404280894103e-03,1.077771324338108912e-02,-3.556267124663670814e-02
2.245381588503727113e-02,6.016098181937225287e-02,-3.088556927091030621e-02
6.687860343642579308e-02,3.247215648079025251e-03,7.109309853330300633e-02
3.576608276755346982e-02,-1.392985968106207062e-02,-3.472745125305678332e-02
-1.301375541625393768e-02,-3.619879411707416922e-02,-5.280767566712530475e-02
3.226011056452448428e-02,-2.802827975000604654e-02,4.570757218912330222e-02
-4.000275213276655202e-03,-4.328422818649226705e-02,3.075078013630028716e-03
6.636504404755486086e-02,-6.963217023791981597e-02,7.646152069112358007e-02
-5.306751574989863190e-02,-9.997323818565469547e-04,-9.272660611265549913e-02
-5.628166721267126305e-03,8.898217552411040454e-03,-2.881320301816136381e-02
-1.294196571074012272e-02,5.029625751841859845e-03,3.182081278324135065e-02
-2.472281213024687258e-02,-2.224838260710023524e-02,5.566642630399477182e-02
2.358113648796684655e-02,-4.024625512122662063e-02,6.794722885936292645e-02
-4.549139499848595808e-02,-1.209315410361696923e-02,4.954514952247203452e-02
2.421681032785380494e-02,-9.731617444736882436e-03,-4.005406859618251825e-02
-4.727194863138113601e-02,5.058620641793354356e-02,5.728321019602166005e-03
3.073589388378596479e-02,2.949524697870823872e-02,1.324621282205702688e-02
-9.643858738214002024e-03,-6.454087408461905984e-02,-3.954094410044160790e-02
-4.819347509098164534e-02,-1.793193864847386285e-02,-4.166673600241394687e-02
1.943137684514004149e-02,3.862017180563809271e-02,2.074131304813404963e-02
3.917908265975169474e-02,1.840746381723012623e-02,-2.311216538317512753e-02
3.015171423322919250e-02,6.365018376372263975e-02,-1.382512232425457330e-02
-7.129545558856459353e-02,-6.554676808560620793e-02,-3.507696883632523133e-02
-7.138841820457294055e-03,-1.907199845530185150e-02,-2.724367145168737556e-02
-2.416779722152249434e-03,-2.205150601121787929e-02,8.820132035640108545e-03
8.478944200244028367e-03,2.505154510945370797e-02,6.513189262884294152e-03
-2.165424064227175981e-04,-2.090841142478852555e-02,-5.714323040226896439e-02
5.193369656314706512e-02,1.323363996323323813e-02,-6.645841703306985815e-02
-3.225923046419782586e-02,-9.226189157130469318e-03,7.315510494212948411e-02
-1.729248664063452387e-02,-8.538824442132084830e-03,-5.258224961567235095e-02
-3.270076774884073112e-02,-5.918969931964546821e-02,6.418491866870586725e-03
1.910395043561061851e-02,-8.568689834396876759e-02,1.253599101430673962e-02
-3.639736629705274396e-02,4.171003586535393381e-02,-4.412190172004914340e-02
1.105853114522811070e-02,4.944411739262555283e-02,5.825963152419947472e-02
2.171386436856755781e-02,7.577364717344301642e-03,-1.319728438394892067e-01
2.480135108049545331e-02,-1.898039460516200844e-02,-6.223788953552480095e-03
5.890677273842415129e-02,1.115452512524653383e-02,-1.169449689028788548e-02
8.141619618563602362e-03,-4.598576086138114055e-02,1.347335154028801892e-02
3.251367411698951465e-02,-5.181955935860532714e-02,5.550660377222038123e-03
-1.163971690837387572e-02,1.732492781915761712e-02,7.768428278050909519e-02
4.332882307903407337e-02,1.896795505279048888e-02,2.315889742240830398e-02
-2.820655968048662102e-02,-1.369087841984124952e-03,1.110222720779199292e-02
3.756005509362375649e-02,-1.563906435377772006e-02,2.950361913624328924e-02
-4.203302991273824216e-03,1.470515789084947400e-01,6.642554606167204445e-02
1.096961279069215145e-01,8.540110615196751243e-02,-7.263315151547481384e-03
-6.121077757853130713e-02,1.001211072356533206e-02,-4.961032460977648183e-03
-2.219038570661792734e-02,-1.244434137485796350e-02,-1.065435400261107307e-01
-3.386080602089532737e-02,4.209008414009429017e-02,-3.308634847903706849e-02
-4.883716059437640672e-02,6.034963868992838237e-02,4.342540214134545801e-02
3.038182914400218773e-02,-7.314034151507983750e-02,7.563075387257978122e-02
-2.543145925115058645e-02,-4.582181409867105287e-02,-8.131221176241079651e-02
-3.446696958856872856e-02,-5.432625083963766449e-02,2.246589505985562701e-02
-7.291100331286613778e-02,-3.647511009573135149e-02,5.495929242501899209e-02
-6.341795605124209145e-02,7.042439403713693369e-02,1.483939579349380887e-02
-1.250282521193680878e-02,3.172765273157047983e-02,-1.376130630090915572e-03
-4.948004699597216560e-02,2.649657752700529043e-02,1.619312107538338139e-02
6.159485359545457950e-02,2.194006226957492464e-02,1.041750468201324414e-01
-4.872438031099311784e-02,-6.065322801805105024e-02,-8.030693942917940809e-02
-4.795032047173178325e-02,-3.805339466956543341e-04,-4.967423789976876253e-02
-3.744185618714228336e-02,2.596070986363568228e-02,1.073788363091275101e-02
-3.245284675156939053e-02,2.865875182438677032e-02,8.633939901388894278e-02
-7.495693985368634404e-02,-2.709091672633460925e-03,-8.750563980424938548e-03
-3.593635518457338751e-02,-5.659242656925855819e-02,1.318751599518607799e-02
-7.574829731204634972e-03,-6.188996342253048205e-02,-2.910944597813246333e-03
-1.155200338725956982e-02,-4.006867129054279830e-02,7.834946896034668956e-03
1.791088477895154060e-02,4.641434047618895643e-03,5.186745927119234233e-03
-1.959089407159018276e-02,5.432219267596702372e-02,-6.040146907363963188e-03
-1.075381333235978093e-01,7.065011819817870742e-02,-3.625564270432328484e-02
-6.213549352180567330e-03,-9.221225306506000696e-02,-1.800925885442478114e-02
1.164409021865240729e-01,2.944542076774307390e-02,1.023364634848957649e-02
6.207762091267050690e-03,-2.697663629530058782e-02,1.789142432737851271e-02
-4.158899878876066297e-02,1.749005320745327871e-02,-1.045274754281688701e-01
-1.039685039846812396e-02,-7.346301448478161078e-02,-2.210319712709236592e-02
-3.813335727522811081e-02,-6.747056032647358315e-03,-3.266555857623693743e-02
2.940512072393875950e-02,-4.222491151858098063e-02,1.969741510064818013e-02
-5.453646435819713145e-02,4.594263067835811787e-02,5.185921549475294712e-03
-4.474743505005982988e-03,9.084470091647404164e-04,6.286019602802529575e-03
-1.156423307052783372e-02,-6.838921404329323384e-02,3.788840822558702665e-02
-1.810315875040921854e-02,5.742411662390925486e-02,-4.464646638496321679e-02
-4.052421382768548602e-02,-4.138846349809451736e-02,-8.510963375355229399e-03
-5.885714824788605692e-03,2.199600066149972472e-02,-7.243891122040309327e-02
-3.819843265897949341e-02,-1.806242262783482391e-02,-5.875011382800846699e-02
2.153904149187864381e-02,1.037615591916628797e-02,-1.613906431208625147e-01
2.119965523847662514e-02,-3.073051959899311333e-02,-1.020651534397356702e-01
-4.109452186308171218e-02,-1.669387131845018191e-02,-1.878306352917195085e-04
2.095584399842780401e-02,7.523355357020880541e-03,5.496801177832637969e-02
1.033110577579112940e-02,-2.817189386655667878e-03,9.586243533807951855e-02
3.054119136942418794e-02,-2.407935702991495855e-02,-4.966180465213536344e-02
-5.302595101693351014e-03,-4.532927900653289932e-02,-8.279440595876416675e-02
6.748079870201513855e-03,-1.086645386948126291e-02,7.290793998907413309e-02
1.454997543856727639e-03,-3.742929068371571993e-02,2.699444672149025476e-02
9.108965210660803155e-03,1.782171453491298435e-02,-6.764190760673332269e-03
7.272940793874550780e-02,3.390135634313768548e-02,3.230096253781923610e-02
7.838982454206203446e-03,-3.945683875899384102e-02,4.858978371193341944e-02
1.643888515207583140e-02,-8.731848074311741870e-02,2.042198343675446018e-03
1.592076954281809453e-01,-5.130757368184653971e-02,-5.835461921703222893e-02
-6.054534798840213901e-03,5.258752871681279112e-02,-2.295357919626182797e-02
7.867985502142259280e-03,2.331535474711289926e-02,-3.696823454439612799e-03
-1.743880048304916400e-02,2.910209341861018373e-02,3.460188828281424850e-02
7.466147352410880400e-02,4.636692698695211307e-02,9.853516990001560949e-02
-5.296563117866399939e-02,8.086648334215189304e-02,-4.083096833783370766e-02
-1.939850787863361611e-02,2.271863858505375477e-02,-3.073496904889419859e-02
3.604457928762464652e-02,-3.570712692056612729e-03,-9.017515702883505124e-03
5.658050383465939095e-03,4.393130220280427184e-02,-1.841099245431832357e-02
8.800279075395860129e-02,1.301655329537049557e-02,2.403290736172015302e-02
2.062404637937612084e-02,2.806154039119201915e-02,5.476965508665632143e-02
-2.321340721379009861e-02,3.009714747065583146e-02,2.208202120958005846e-02
-6.815271322999713610e-02,2.157162234089743391e-02,1.751712431161256064e-02
-9.279617159016626676e-03,1.713949029352345929e-02,-2.240853452659809578e-02
1.308657141853854580e-02,1.671344646676437701e-02,-1.642221501994385255e-02
1.352158276415505768e-02,-8.710772377524525836e-03,-2.591974639883473305e-02
4.563977250767062288e-02,9.786470277667802184e-03,-2.320464927531442484e-02
3.902517441652418595e-02,5.848474131741715487e-02,-3.913879107935340496e-02
1.657767594521120449e-02,-1.284639031567580934e-02,8.850467824452090682e-03
1.377524846601394654e-02,5.078273019241362485e-02,6.026956343924720627e-02
-5.268751030963841897e-02,-5.993331057263054373e-02,-5.664270227288637632e-02
4.371253979938372752e-02,-7.477655305141103076e-03,7.571646802279624611e-02
3.154735396219497667e-02,6.956300483224422179e-05,4.081054824683912063e-02
2.000761611045437025e-02,-5.980646082952377485e-02,-6.637551006851905022e-02
6.826287056899756067e-02,-4.061087115420293492e-02,-2.058076942019894731e-02
3.541555340550838447e-03,9.693525696526172908e-02,5.316951220121352018e-02
-2.292046214668881296e-02,4.007006385155083977e-02,3.393113419814106080e-02
3.006993367474611410e-03,1.884594986957475321e-02,-5.780288058339736607e-02
-1.800485458525520263e-02,-6.547301819249405457e-03,-1.828951215013286183e-02
7.118473677644529540e-02,-1.159395699657852497e-01,-2.583602727789245657e-02
2.277503863328832895e-02,-1.028870008164535638e-01,6.000808344071289352e-02
-3.262515476597317027e-02,5.213918083156124372e-02,5.014788626695913104e-03
-2.142680098704092054e-02,-1.200190219212347170e-02,-2.878662138423630779e-02
-1.484361009819351249e-02,4.238463706623621374e-02,-2.018776320466708629e-03
-1.853787889590849045e-02,2.558161284456274623e-02,-3.356984777362641281e-02
-4.474605630993631206e-02,3.031270852895631002e-02,1.654513296566824040e-02
-6.651296267465288403e-02,-2.723141439671361574e-02,1.764555819925426802e-02
-5.729705960779894747e-03,6.289875790541591717e-03,1.996469027980239327e-02
-4.387887724861110755e-02,3.154945275400309473e-02,-2.021494094140717165e-02
-1.303500099303599863e-02,-5.981486683165527889e-03,-1.533686749482930309e-02
6.538635171338734453e-02,-8.845812395829729877e-03,-8.385168908699328072e-02
-7.917268981252999216e-02,5.876356337744990943e-03,5.816462028623463343e-02
4.235903064138622082e-02,5.332028436946811834e-02,-1.783763719199537440e-02
6.350885656307747595e-02,-8.803383861966804919e-03,-4.597334846888036231e-02
1.914226340342466137e-02,-5.480224308323804888e-02,-6.874403249959626372e-02
3.243390923460390957e-02,-1.757385636718619693e-02,4.656233024578823858e-04
-1.143508509252487426e-02,1.739621791832948391e-02,-1.862535414441068285e-03
-3.027626678492157525e-02,5.493257405872139371e-02,-2.518882267021965021e-02
2.159225136085055063e-02,-1.633110714567630184e-02,-8.871440027337952616e-03
-5.094216159922717452e-02,-2.697449419058661757e-02,6.169098370654122442e-03
-3.608111075149579051e-03,1.003314846069253878e-03,-6.138771139537655547e-02
-3.375695680613235994e-02,-3.702722226716664150e-02,3.233615974428592516e-03
2.763651583315018118e-02,-1.866896531737455983e-02,-7.613991866550770538e-02
4.170410018908624755e-02,-8.429867157932319222e-02,-3.526557649436705411e-02
-3.993570338905766404e-03,-3.178767843071567123e-02,4.025083499639280082e-02
-5.499962815067143546e-02,5.995537014563173672e-02,3.248209258349756684e-02
-1.287004783702620954e-02,8.166008632360652331e-02,5.649437893005504474e-02
-6.876589667839917708e-02,-3.375642613503874317e-02,1.531152535663575336e-02
9.207120745285483909e-02,5.545465085879693751e-02,2.449463119668774183e-02
1.493987114720283192e-02,-7.560204645996852421e-03,-3.781980386067774970e-04
-2.093914914378402353e-02,-4.647236351174490430e-03,-1.299727991010663289e-02
8.192476860583372544e-03,-3.978682348994378587e-02,-2.069479034956942312e-02
7.511564498672095025e-03,-1.176488697592685713e-02,4.663515066144070798e-02
1.041326597800839443e-02,2.311852415721602286e-02,5.852118559590319818e-02
-1.823151834275502786e-02,1.598094207067581041e-02,1.043164587347450607e-02
-6.556839312017384569e-02,-4.845653464218433772e-03,-6.104409258268101574e-02
-2.956578027673888512e-02,-7.294968107084810749e-02,8.484423773757440723e-02
-5.711826382024093318e-02,-5.201536723410148805e-02,-1.329813643383224650e-02
4.401264369284768607e-02,-2.323216578707301347e-02,3.155456754699818844e-02
3.844761041281254815e-03,-1.373373456866231086e-02,-1.376936077397719355e-03
-6.751126425331334391e-02,2.810287989203521901e-03,-9.319773154949533012e-02
5.039802813999744863e-02,4.178197300779479262e-02,-2.614851918091178062e-02
1.462599434424306961e-02,7.329739461556518745e-03,2.053984257510565407e-03
7.991564816724613940e-02,2.555265189100062312e-02,4.157431360758927913e-02
-2.215565550649654589e-02,-8.906249058546103492e-03,-3.376070705367460734e-02
3.646492391202693639e-02,-2.024968949553131170e-02,-6.974125281747142399e-03
6.067376458743464762e-02,-4.542318209123166056e-02,7.708924209417043760e-02
-3.722874547592584099e-02,-3.550568889739479095e-02,-1.223719594613696844e-02
-1.842363231608460175e-02,2.452849613398263781e-02,1.079381716239066411e-02
5.172040199897113416e-02,-1.769321936805738626e-02,-2.592314211691259217e-03
-3.055350107697375750e-02,-4.202486944451812832e-03,-2.121118085487080918e-02
5.096102293578523394e-03,-5.469944609179457073e-02,-8.094688477574267516e-02
-7.636479717545335052e-04,7.344927849648248686e-02,4.711003795424064527e-02
-5.553718335438276310e-02,2.213909940119261968e-03,4.629519205488471373e-02
-7.493173455534536676e-02,-1.811275867809248805e-02,5.350545577696771277e-02
1.684582527019215861e-02,1.019879938894154708e-01,1.566939843248228714e-02
1.907836547341449154e-02,4.267194829719595656e-02,1.548304888711526939e-02
-2.765836331453650626e-02,-4.383260088529255041e-03,-4.471689285965614602e-02
1.214862513329569883e-02,-1.426700670328575477e-02,4.703987597025276191e-02
-1.817754457968672258e-02,-4.581057048345352212e-02,-2.871405955523235326e-02
-4.238663730184570599e-02,-2.168406946983957723e-02,-2.299545310433851603e-02
3.738175617632471387e-02,-1.654990364294452870e-02,-6.984553735154321041e-02
3.282374647646084387e-02,-7.004420180722749356e-02,2.053672891188013799e-02
