accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-3.335900517840662882e+00,1.574461746267502016e-01,9.176874072477795963e+00
-3.344214486932641783e+00,1.588341136257883368e-01,9.185033031958703020e+00
-3.347952103064526952e+00,1.614858877970204720e-01,9.192281866292635328e+00
-3.342177221974094614e+00,1.635895923115252837e-01,9.199259421783599677e+00
-3.347391781573828329e+00,1.669391805563251452e-01,9.196112906985375091e+00
-3.348048991158146137e+00,1.603515128724807559e-01,9.186506509624665640e+00
-3.347738861216850381e+00,1.548346223331976135e-01,9.187839201985610771e+00
-3.348672947547866041e+00,1.573199123003071742e-01,9.201338340588151254e+00
-3.346334576778351000e+00,1.538384704298130512e-01,9.193519456492543540e+00
-3.342576187556782763e+00,1.560763648932652348e-01,9.172793693687266270e+00
-3.343244538634282836e+00,1.509969160556915990e-01,9.187321574598289686e+00
-3.345746441916141567e+00,1.575069643533631714e-01,9.187511554328256835e+00
-3.349472268273256059e+00,1.672967855032921058e-01,9.193178836516439745e+00
-3.338733045269193678e+00,1.660712404095590344e-01,9.185201520987657631e+00
-3.330974676703685411e+00,1.642335135112183986e-01,9.192195456113259056e+00
-3.343234520846770419e+00,1.640628267417005848e-01,9.183332835564355534e+00
-3.349691235632379804e+00,1.674040476387259058e-01,9.203198363837707063e+00
-3.340335785963109316e+00,1.638818982017292425e-01,9.187195802974978065e+00
-3.345000921546080530e+00,1.546873143943561235e-01,9.195987352368993228e+00
-3.340501273791604220e+00,1.604755797976037957e-01,9.184175670612779285e+00
-3.346360943856923953e+00,1.624709412458372471e-01,9.193464414613584879e+00
-3.341734834227474860e+00,1.576834542158343788e-01,9.179837343929499127e+00
-3.342713316970961301e+00,1.584289250132540627e-01,9.209618484850784270e+00
-3.339262020030752787e+00,1.470213344878746886e-01,9.194417725353398296e+00
-3.344713157865752517e+00,1.635205939058568259e-01,9.189977627385475856e+00
-3.340717081750804507e+00,1.599885162342314371e-01,9.189774160405820069e+00
-3.344769843287206612e+00,1.657900346388609669e-01,9.186763519292007629e+00
-3.351804059544087000e+00,1.631890408144246463e-01,9.187887334380583582e+00
-3.346637896378539256e+00,1.643788807148793552e-01,9.198975410369937933e+00
-3.344771249940294844e+00,1.595071893802243734e-01,9.201609679121332874e+00
-3.337719572358266884e+00,1.582272014332992971e-01,9.197800114109298875e+00
-3.343033680873927160e+00,1.563398590645359576e-01,9.198002943738659454e+00
-3.347596141475510212e+00,1.610747592545211382e-01,9.203893412937004470e+00
-3.346286969284874235e+00,1.686950309803148529e-01,9.189499808938411007e+00
-3.347615319207287499e+00,1.623184034363171213e-01,9.193280820962831612e+00
-3.341606016692892034e+00,1.664393090294780664e-01,9.207774144583995124e+00
-3.343820626731620393e+00,1.655916994045708579e-01,9.195585335653341019e+00
-3.337962014592036564e+00,1.622708902822865840e-01,9.184083835360979720e+00
-3.352299267652547154e+00,1.607890056689162128e-01,9.205779842435815041e+00
-3.342669987938523324e+00,1.609127028021579420e-01,9.197445576215272922e+00
-3.337828055302431540e+00,1.531831112755025481e-01,9.183535284938910692e+00
-3.354805576510134557e+00,1.577437258630451089e-01,9.189263982134564301e+00
-3.344107585932740268e+00,1.709185920970327788e-01,9.193412190781728555e+00
-3.350773482419949989e+00,1.672974493552719100e-01,9.205411500816799375e+00
-3.345108341780738570e+00,1.619822974142923755e-01,9.187275878773844440e+00
-3.349378215503956202e+00,1.659933354351150747e-01,9.189858965436139115e+00
-3.349026750323451651e+00,1.640826041067707242e-01,9.184540975070355273e+00
-3.345040937988609020e+00,1.700361025953332494e-01,9.192215502481470679e+00
-3.342026804509966365e+00,1.524664877067307966e-01,9.199525559745465486e+00
-3.347344938040054174e+00,1.667799949278604421e-01,9.187189176572037042e+00
-3.350832518631515988e+00,1.579529228506737493e-01,9.187044444669041354e+00
-3.335310214979158250e+00,1.593115469675842610e-01,9.204132546758163613e+00
-3.337229198682742481e+00,1.589188105697827424e-01,9.186999578390629750e+00
-3.346014237705019045e+00,1.547207319709096307e-01,9.183633773241442810e+00
-3.352071879475738037e+00,1.581958133524228316e-01,9.181544920025515921e+00
-3.344221736998716388e+00,1.561860915311793774e-01,9.194149204816399745e+00
-3.349072811628516444e+00,1.633471657966119595e-01,9.191291279081829302e+00
-3.337228181424926721e+00,1.563305253813547790e-01,9.195846897847953727e+00
-3.352560327048341726e+00,1.546732324151048055e-01,9.184557396084720438e+00
-3.345906355933174758e+00,1.646662954273228618e-01,9.185398117379982352e+00
-3.347771160017891656e+00,1.570544522654307995e-01,9.196008169926246367e+00
-3.350622734325766849e+00,1.683733357200397351e-01,9.180367205290798083e+00
-3.353794641040014124e+00,1.586016176659435784e-01,9.187412900480268263e+00
-3.340383283717689888e+00,1.633009746796278139e-01,9.191733061677156869e+00
-3.353749257646095661e+00,1.515162394885841979e-01,9.189071229613444913e+00
-3.348212558757734492e+00,1.560251441122358085e-01,9.187466749521810527e+00
-3.340777023417254910e+00,1.541267059624970848e-01,9.165083770648871919e+00
-3.348077283759397282e+00,1.630122119096541755e-01,9.198891971396143674e+00
-3.348066377041174047e+00,1.604121903947157146e-01,9.183555262234571970e+00
-3.353443354663537601e+00,1.564956695216082327e-01,9.200310502931129619e+00
-3.345746640818890949e+00,1.642960115880111593e-01,9.185653295149201369e+00
-3.340545735140131534e+00,1.484192293464631218e-01,9.194531624557065186e+00
-3.339114399168919167e+00,1.583751051205878890e-01,9.182436479501109972e+00
-3.338118494590632146e+00,1.590246359360539263e-01,9.200400490586122970e+00
-3.345800064056204004e+00,1.660929448796051033e-01,9.190412190748538990e+00
-3.346207686531970982e+00,1.601669255417285109e-01,9.202542983543018806e+00
-3.355400741080072802e+00,1.712458871828027029e-01,9.194473312905909523e+00
-3.351593482874700491e+00,1.563205701672293890e-01,9.174896384033232266e+00
-3.338820584901228017e+00,1.591216521495369685e-01,9.184092564973987294e+00
-3.337115147966962514e+00,1.556913820593551212e-01,9.186446198745970904e+00
-3.346617906836063749e+00,1.532421577555491132e-01,9.181838253047489573e+00
-3.341046090311425854e+00,1.612987823982043045e-01,9.183321996383067898e+00
-3.343280441440106721e+00,1.613748787671089036e-01,9.199071246261219414e+00
-3.350880557917127689e+00,1.643893108520263491e-01,9.191778247812516511e+00
-3.349379471892191873e+00,1.591921910549394525e-01,9.178613669676263243e+00
-3.350648768221787144e+00,1.639641160013146359e-01,9.199082965602020323e+00
-3.346289186403509586e+00,1.615275100589888269e-01,9.194595552790564952e+00
-3.352914795667109260e+00,1.598962230041393040e-01,9.180984585013746369e+00
-3.347805840773177444e+00,1.571154455139731065e-01,9.195298260918901789e+00
-3.335246202441877639e+00,1.540629278477514408e-01,9.195701842257927083e+00
-3.344156864782981131e+00,1.601357454688912829e-01,9.177658827297861421e+00
-3.338064655567999583e+00,1.570049745090356108e-01,9.182301713135549548e+00
-3.347764408444724005e+00,1.564359805750635823e-01,9.190280876382178832e+00
-3.350888259563432392e+00,1.748163304054445588e-01,9.178165346378008849e+00
-3.350633531940202303e+00,1.562556882454732565e-01,9.198713502711528989e+00
-3.348524326914742666e+00,1.426876526061809647e-01,9.188574247792228533e+00
-3.342789192245210206e+00,1.657296991420204035e-01,9.195004916353399338e+00
-3.343489571759318935e+00,1.591039033691767912e-01,9.183247386844289650e+00
-3.343698384639902432e+00,1.613026077114800561e-01,9.195994781069638080e+00
-3.352974954843392918e+00,1.681835885658949925e-01,9.187108519487019009e+00
-3.344581050352806173e+00,1.583855408153855560e-01,9.197308061795435918e+00
-3.340911197487733908e+00,1.644725454622190386e-01,9.199972493540737872e+00
-3.341404528810134167e+00,1.619660092951181740e-01,9.195561346102881117e+00
-3.347766300777741399e+00,1.518384128050129511e-01,9.191743941403926144e+00
-3.356677405426725880e+00,1.646971223702023979e-01,9.190695815082746023e+00
-3.353056762400098201e+00,1.646319466139191667e-01,9.207269232226824585e+00
-3.341459913179685159e+00,1.685105849789036159e-01,9.186384392255034115e+00
-3.338693943344266390e+00,1.579523724369240878e-01,9.190976567705909872e+00
-3.348399736100386104e+00,1.699609739552431775e-01,9.191075107033720215e+00
-3.353413924544495828e+00,1.589725448429530341e-01,9.181818051011813253e+00
-3.346837740260987903e+00,1.609505424260372075e-01,9.184206048588229976e+00
-3.350256745420647775e+00,1.599669162824275404e-01,9.179193571850742472e+00
-3.351376696153619328e+00,1.650371958953974205e-01,9.179409575836741553e+00
-3.347972815474986152e+00,1.610310878965648118e-01,9.182021343372316124e+00
-3.332544028220697729e+00,1.518931520198646967e-01,9.169560147071258882e+00
-3.347531883135506980e+00,1.659309862068551467e-01,9.195968227284170737e+00
-3.339633416331253546e+00,1.632705720095551927e-01,9.199616282564747394e+00
-3.345909774041703866e+00,1.591941619048874712e-01,9.188768463879233295e+00
-3.350136524572899788e+00,1.522101513770402759e-01,9.187155082408306583e+00
-3.346366525590133811e+00,1.648612025596021546e-01,9.184792333530179320e+00
-3.353785840827556708e+00,1.714669482487784502e-01,9.195217198866023622e+00
-3.344356231159336001e+00,1.673282700980055493e-01,9.195399705776525323e+00
-3.347470274641771493e+00,1.567702028228648570e-01,9.192890247396549697e+00
-3.345166735496406307e+00,1.641559299095070035e-01,9.188616000102664216e+00
-3.335183025261104106e+00,1.557718055425841019e-01,9.194099881452649115e+00
-3.343917813460198563e+00,1.620040865973293720e-01,9.184656440113492692e+00
-3.350632939357285345e+00,1.711684113296757237e-01,9.195133293193377355e+00
-3.344457374779111536e+00,1.547958622455425926e-01,9.188598136843173947e+00
-3.347112206389356359e+00,1.583067023727335876e-01,9.189511762669852146e+00
-3.339468013022719006e+00,1.586550131191453994e-01,9.183129422427239064e+00
-3.346876092896079680e+00,1.623581693290351013e-01,9.185452671981327200e+00
-3.346597300447373247e+00,1.664836546468328182e-01,9.183663429934950884e+00
-3.353725600465696566e+00,1.606643189849291109e-01,9.190399004673883709e+00
-3.354050627780080340e+00,1.514985682008869461e-01,9.173918348273002010e+00
-3.341615208371526258e+00,1.674414494811596876e-01,9.204114739620290919e+00
-3.341858540716751147e+00,1.546167568127149727e-01,9.192200452881237993e+00
-3.338472155611322822e+00,1.624866958834859654e-01,9.194279718227868159e+00
-3.337627820516663402e+00,1.591227359398222352e-01,9.180212533410223585e+00
-3.348731343592607601e+00,1.635336722270470666e-01,9.190445111347640861e+00
-3.340232237897136081e+00,1.643870916774293478e-01,9.205666297423295674e+00
-3.346326594312523994e+00,1.534462084903693568e-01,9.205704310027893911e+00
-3.345907100495933761e+00,1.634357414176955958e-01,9.182355521860959158e+00
-3.345241276900591476e+00,1.734094351714541848e-01,9.173177683230379742e+00
-3.348017775659571704e+00,1.590616953622126795e-01,9.185689384785078460e+00
-3.346814751979493519e+00,1.583855162151424911e-01,9.182954314525932915e+00
-3.344723805361212055e+00,1.555626758225474027e-01,9.182472203645792419e+00
-3.346853504977610694e+00,1.599290686913621140e-01,9.191373408023139291e+00
-3.353807746778414423e+00,1.658539637728674021e-01,9.187192281670920835e+00
-3.344740294502539957e+00,1.626532661095385912e-01,9.184202381799563497e+00
-3.344244686086878637e+00,1.643353897250911522e-01,9.190292743280544130e+00
-3.346138377448985679e+00,1.613196674876178904e-01,9.191765956505539847e+00
-3.346218243331690267e+00,1.628808272432998583e-01,9.175598741020893456e+00
-3.335773049554985548e+00,1.674020949272506942e-01,9.189120936816960850e+00
-3.345412859528961835e+00,1.684604295923283479e-01,9.182376609212049345e+00
-3.348148549488032533e+00,1.576614045161428834e-01,9.206210762843337392e+00
-3.330372340010959054e+00,1.669123862559320493e-01,9.186105686238006385e+00
-3.348515730921300282e+00,1.572455079191800442e-01,9.176160155349752046e+00
-3.343346335511868883e+00,1.664663727355334966e-01,9.177781349114605192e+00
-3.350897375116077104e+00,1.608897031374081910e-01,9.201149201778177300e+00
-3.350853742633204124e+00,1.572123953349342240e-01,9.193427335938638478e+00
-3.345217229001850257e+00,1.682248819655304539e-01,9.193524711061662913e+00
-3.348804012752221837e+00,1.689395970969757854e-01,9.178868123970572057e+00
-3.347548826593457871e+00,1.585073487932501246e-01,9.178100516714414070e+00
-3.351344095734915207e+00,1.575983133389186608e-01,9.198221536359570294e+00
-3.342362480915884948e+00,1.575990069143850536e-01,9.193373170214611534e+00
-3.346089232130161850e+00,1.620508655142676724e-01,9.196097318801133014e+00
-3.342437588454747921e+00,1.754353273888724640e-01,9.188514676947773907e+00
-3.356626486383893937e+00,1.573265336458486707e-01,9.182838578636363991e+00
-3.344158681179046244e+00,1.593561463919354049e-01,9.186234628600837837e+00
-3.343328182851751595e+00,1.645886915843876031e-01,9.183176718180636300e+00
-3.347860171625822279e+00,1.584369643564459418e-01,9.202657848921587558e+00
-3.345232593902894624e+00,1.541477131378872489e-01,9.174890336308139993e+00
-3.347215391637576420e+00,1.658348113057848960e-01,9.178329905188443050e+00
-3.340625690373132617e+00,1.666852141554850952e-01,9.181852716939218340e+00
-3.338328808775696821e+00,1.602219305818703421e-01,9.186302422786839728e+00
-3.348190678401951725e+00,1.503328945065273425e-01,9.193052240989979751e+00
-3.352859587616616288e+00,1.627342839227025328e-01,9.194229784139363204e+00
-3.345106076715256727e+00,1.578412453833303031e-01,9.186253130040029191e+00
-3.341111951208497910e+00,1.590853703471746539e-01,9.190236425679715992e+00
-3.351561320995036120e+00,1.652333715467365349e-01,9.191278847956871445e+00
-3.351145157621041371e+00,1.683917519204993496e-01,9.180998837567425852e+00
-3.344850733926575614e+00,1.654329557100874537e-01,9.187691341381031052e+00
-3.345596584867993162e+00,1.605620377194793835e-01,9.188690532575947145e+00
-3.348452639055061297e+00,1.716701439651566741e-01,9.183497070277923058e+00
-3.351031448802652246e+00,1.653402681659089657e-01,9.195519000442780921e+00
-3.340342782394414289e+00,1.703579978962575237e-01,9.193258180367315902e+00
-3.337982244889178052e+00,1.638210734495751386e-01,9.186040390660837218e+00
-3.347575709222511353e+00,1.566883162874260216e-01,9.197171557063459346e+00
-3.343963039473455634e+00,1.598552966834961842e-01,9.178645089443969951e+00
-3.354274041808536388e+00,1.609616113574921237e-01,9.177124356408000949e+00
-3.343509115511930307e+00,1.654907826664056836e-01,9.186191166339739311e+00
-3.352772488069036161e+00,1.563017261546026937e-01,9.193833058114437407e+00
-3.343663311245776093e+00,1.537365165754203400e-01,9.194666495527071604e+00
-3.343331605303628162e+00,1.635225962235400121e-01,9.192362620769255699e+00
-3.348480915281203174e+00,1.624544444713083013e-01,9.196440089366667792e+00
-3.349971326348624601e+00,1.580260156301320495e-01,9.198406113698082365e+00
-3.347575859221170624e+00,1.576468172910995003e-01,9.190489830918144420e+00
-3.340607090067265528e+00,1.664737279638520417e-01,9.170272415611593786e+00
-3.343759251154561518e+00,1.568975304476400989e-01,9.189261264934936335e+00
-3.346462909750216763e+00,1.642993664705409140e-01,9.182434457446470688e+00
-3.342226130093336245e+00,1.607437452278512313e-01,9.202848634250758053e+00
-3.346914301445781614e+00,1.643056571669187504e-01,9.190784662859307730e+00
-3.340943144116504282e+00,1.646666603045815191e-01,9.189556533545284012e+00
-3.339822495588383955e+00,1.525055238612104958e-01,9.179718510433797718e+00
-3.347644444872602598e+00,1.663948747113805082e-01,9.181143807245341293e+00
-3.349744633286932505e+00,1.649883159988117798e-01,9.191650492075472911e+00
-3.350038361622591498e+00,1.602692333160472271e-01,9.187806666028441427e+00
-3.350506402713210097e+00,1.548315563720644994e-01,9.183199085328357825e+00
-3.351250073143599018e+00,1.687981724250019744e-01,9.191591160918347825e+00
-3.341740855095312934e+00,1.687191923220447975e-01,9.188223699131746969e+00
-3.345413552323362349e+00,1.596068114939472593e-01,9.193016579688990220e+00
-3.342410920494083282e+00,1.618458115027287259e-01,9.200357602489354747e+00
-3.339460949451503513e+00,1.616624465031256674e-01,9.186710086747796211e+00
-3.350821196907356025e+00,1.653553122671523323e-01,9.179731478645502207e+00
-3.345037751393696634e+00,1.602553986681901077e-01,9.193149260109128917e+00
-3.338463295983169044e+00,1.652805488333132511e-01,9.197856589771337354e+00
-3.337086907317981854e+00,1.710898873402012244e-01,9.193565763561537096e+00
-3.348483864516149211e+00,1.597212792817505611e-01,9.201449568399167944e+00
